month,sku_id,opening_stock,production_added,units_sold,closing_stock,inventory_value
2024-12,7827,0.0,70.0,0.0,0.0,0.0
2022-06,7828,0.0,0.0,132.0,0.0,0.0
2022-07,7828,0.0,70.0,0.0,0.0,0.0
2022-09,7828,0.0,0.0,101.0,0.0,0.0
2023-03,7828,0.0,0.0,160.0,0.0,0.0
2023-07,7828,0.0,70.0,0.0,0.0,0.0
2023-11,7828,0.0,70.0,95.0,0.0,0.0
2024-10,7828,0.0,0.0,99.0,0.0,0.0
2024-12,7828,0.0,70.0,0.0,0.0,0.0
2022-06,7829,0.0,0.0,90.0,0.0,0.0
2022-07,7829,0.0,70.0,0.0,0.0,0.0
2022-09,7829,0.0,0.0,141.0,0.0,0.0
2023-03,7829,0.0,0.0,88.0,0.0,0.0
2023-07,7829,0.0,70.0,0.0,0.0,0.0
2023-11,7829,0.0,70.0,90.0,0.0,0.0
2024-10,7829,0.0,0.0,142.0,0.0,0.0
2024-12,7829,0.0,70.0,0.0,0.0,0.0
2022-06,7830,0.0,0.0,133.0,0.0,0.0
2022-07,7830,0.0,70.0,0.0,0.0,0.0
2022-09,7830,0.0,0.0,116.0,0.0,0.0
2023-03,7830,0.0,0.0,115.0,0.0,0.0
2023-07,7830,0.0,70.0,0.0,0.0,0.0
2023-11,7830,0.0,70.0,150.0,0.0,0.0
2024-10,7830,0.0,0.0,108.0,0.0,0.0
2024-12,7830,0.0,70.0,0.0,0.0,0.0
2022-06,7831,0.0,0.0,140.0,0.0,0.0
2022-07,7831,0.0,70.0,0.0,0.0,0.0
2022-09,7831,0.0,0.0,137.0,0.0,0.0
2023-03,7831,0.0,0.0,116.0,0.0,0.0
2023-07,7831,0.0,70.0,0.0,0.0,0.0
2023-11,7831,0.0,70.0,142.0,0.0,0.0
2024-10,7831,0.0,0.0,122.0,0.0,0.0
2024-12,7831,0.0,70.0,0.0,0.0,0.0
2022-06,7832,0.0,0.0,155.0,0.0,0.0
2022-07,7832,0.0,70.0,0.0,0.0,0.0
2022-09,7832,0.0,0.0,149.0,0.0,0.0
2023-03,7832,0.0,0.0,151.0,0.0,0.0
2023-07,7832,0.0,70.0,0.0,0.0,0.0
2023-11,7832,0.0,70.0,115.0,0.0,0.0
2024-10,7832,0.0,0.0,156.0,0.0,0.0
2024-12,7832,0.0,70.0,0.0,0.0,0.0
2022-06,7833,0.0,0.0,117.0,0.0,0.0
2022-07,7833,0.0,70.0,0.0,0.0,0.0
2022-09,7833,0.0,0.0,143.0,0.0,0.0
2023-03,7833,0.0,0.0,141.0,0.0,0.0
2023-07,7833,0.0,70.0,0.0,0.0,0.0
2023-11,7833,0.0,70.0,85.0,0.0,0.0
2024-10,7833,0.0,0.0,128.0,0.0,0.0
2024-12,7833,0.0,70.0,0.0,0.0,0.0
2022-06,7834,0.0,0.0,132.0,0.0,0.0
2022-07,7834,0.0,70.0,0.0,0.0,0.0
2022-09,7834,0.0,0.0,92.0,0.0,0.0
2023-03,7834,0.0,0.0,142.0,0.0,0.0
2023-07,7834,0.0,70.0,0.0,0.0,0.0
2023-11,7834,0.0,70.0,87.0,0.0,0.0
2024-10,7834,0.0,0.0,121.0,0.0,0.0
2024-12,7834,0.0,70.0,0.0,0.0,0.0
2022-06,7835,0.0,0.0,136.0,0.0,0.0
2022-07,7835,0.0,70.0,0.0,0.0,0.0
2022-09,7835,0.0,0.0,126.0,0.0,0.0
2023-03,7835,0.0,0.0,136.0,0.0,0.0
2023-07,7835,0.0,70.0,0.0,0.0,0.0
2023-11,7835,0.0,70.0,143.0,0.0,0.0
2024-10,7835,0.0,0.0,125.0,0.0,0.0
2024-12,7835,0.0,70.0,0.0,0.0,0.0
2022-02,7836,0.0,0.0,90.0,0.0,0.0
2022-03,7836,0.0,133.0,142.0,0.0,0.0
2022-08,7836,0.0,133.0,282.0,0.0,0.0
2023-06,7836,0.0,0.0,89.0,0.0,0.0
2023-08,7836,0.0,133.0,0.0,0.0,0.0
2023-09,7836,0.0,133.0,111.0,0.0,0.0
2024-03,7836,0.0,0.0,157.0,0.0,0.0
2024-05,7836,0.0,133.0,0.0,0.0,0.0
2024-07,7836,0.0,133.0,0.0,0.0,0.0
2024-08,7836,0.0,133.0,0.0,60.0,18420.0
2024-10,7836,60.0,0.0,140.0,0.0,0.0
2025-01,7836,0.0,133.0,0.0,53.0,16271.0
2025-02,7836,53.0,133.0,0.0,186.0,57102.0
2022-02,7837,0.0,0.0,123.0,0.0,0.0
2022-03,7837,0.0,133.0,121.0,0.0,0.0
2022-08,7837,0.0,133.0,236.0,0.0,0.0
2023-06,7837,0.0,0.0,157.0,0.0,0.0
2023-08,7837,0.0,133.0,0.0,0.0,0.0
2023-09,7837,0.0,133.0,139.0,0.0,0.0
2024-03,7837,0.0,0.0,118.0,0.0,0.0
2024-05,7837,0.0,133.0,0.0,0.0,0.0
2024-07,7837,0.0,133.0,0.0,0.0,0.0
2024-08,7837,0.0,133.0,0.0,37.0,11359.0
2024-10,7837,37.0,0.0,102.0,0.0,0.0
2025-01,7837,0.0,133.0,0.0,68.0,20876.0
2025-02,7837,68.0,133.0,0.0,201.0,61707.0
2022-02,7838,0.0,0.0,123.0,0.0,0.0
2022-03,7838,0.0,134.0,123.0,0.0,0.0
2022-08,7838,0.0,134.0,257.0,0.0,0.0
2023-06,7838,0.0,0.0,116.0,0.0,0.0
2023-08,7838,0.0,134.0,0.0,0.0,0.0
2023-09,7838,0.0,134.0,102.0,0.0,0.0
2024-03,7838,0.0,0.0,103.0,0.0,0.0
2024-05,7838,0.0,134.0,0.0,0.0,0.0
2024-07,7838,0.0,134.0,0.0,0.0,0.0
2024-08,7838,0.0,134.0,0.0,114.0,34998.0
2024-10,7838,114.0,0.0,143.0,0.0,0.0
2025-01,7838,0.0,134.0,0.0,105.0,32235.0
2025-02,7838,105.0,134.0,0.0,239.0,73373.0
2022-06,7839,0.0,70.0,0.0,70.0,11760.0
2022-09,7839,70.0,70.0,0.0,140.0,23520.0
2023-03,7839,140.0,70.0,0.0,210.0,35280.0
2023-10,7839,210.0,0.0,88.0,122.0,20496.0
2023-11,7839,122.0,70.0,0.0,192.0,32256.0
2024-02,7839,192.0,70.0,0.0,262.0,44016.0
2024-08,7839,262.0,0.0,108.0,154.0,25872.0
2025-01,7839,154.0,70.0,0.0,224.0,37632.0
2025-02,7839,224.0,70.0,0.0,294.0,49392.0
2022-06,7840,0.0,70.0,0.0,70.0,11760.0
2022-09,7840,70.0,70.0,0.0,140.0,23520.0
2023-03,7840,140.0,70.0,0.0,210.0,35280.0
2023-10,7840,210.0,0.0,85.0,125.0,21000.0
2023-11,7840,125.0,70.0,0.0,195.0,32760.0
2024-02,7840,195.0,70.0,0.0,265.0,44520.0
2024-08,7840,265.0,0.0,91.0,174.0,29232.0
2025-01,7840,174.0,70.0,0.0,244.0,40992.0
2025-02,7840,244.0,70.0,0.0,314.0,52752.0
2022-06,7841,0.0,70.0,0.0,70.0,11760.0
2022-09,7841,70.0,70.0,0.0,140.0,23520.0
2023-03,7841,140.0,70.0,0.0,210.0,35280.0
2023-10,7841,210.0,0.0,152.0,58.0,9744.0
2023-11,7841,58.0,70.0,0.0,128.0,21504.0
2024-02,7841,128.0,70.0,0.0,198.0,33264.0
2024-08,7841,198.0,0.0,158.0,40.0,6720.0
2025-01,7841,40.0,70.0,0.0,110.0,18480.0
2025-02,7841,110.0,70.0,0.0,180.0,30240.0
2022-06,7842,0.0,70.0,0.0,70.0,11760.0
2022-09,7842,70.0,70.0,0.0,140.0,23520.0
2023-03,7842,140.0,70.0,0.0,210.0,35280.0
2023-10,7842,210.0,0.0,124.0,86.0,14448.0
2023-11,7842,86.0,70.0,0.0,156.0,26208.0
2024-02,7842,156.0,70.0,0.0,226.0,37968.0
2024-08,7842,226.0,0.0,139.0,87.0,14616.0
2025-01,7842,87.0,70.0,0.0,157.0,26376.0
2025-02,7842,157.0,70.0,0.0,227.0,38136.0
2022-06,7843,0.0,70.0,0.0,70.0,11760.0
2022-09,7843,70.0,70.0,0.0,140.0,23520.0
2023-03,7843,140.0,70.0,0.0,210.0,35280.0
2023-10,7843,210.0,0.0,151.0,59.0,9912.0
2023-11,7843,59.0,70.0,0.0,129.0,21672.0
2024-02,7843,129.0,70.0,0.0,199.0,33432.0
2024-08,7843,199.0,0.0,118.0,81.0,13608.0
2025-01,7843,81.0,70.0,0.0,151.0,25368.0
2025-02,7843,151.0,70.0,0.0,221.0,37128.0
2022-06,7844,0.0,70.0,0.0,70.0,11760.0
2022-09,7844,70.0,70.0,0.0,140.0,23520.0
2023-03,7844,140.0,70.0,0.0,210.0,35280.0
2023-10,7844,210.0,0.0,109.0,101.0,16968.0
2023-11,7844,101.0,70.0,0.0,171.0,28728.0
2024-02,7844,171.0,70.0,0.0,241.0,40488.0
2024-08,7844,241.0,0.0,87.0,154.0,25872.0
2025-01,7844,154.0,70.0,0.0,224.0,37632.0
2025-02,7844,224.0,70.0,0.0,294.0,49392.0
2022-06,7845,0.0,70.0,0.0,70.0,11760.0
2022-09,7845,70.0,70.0,0.0,140.0,23520.0
2023-03,7845,140.0,70.0,0.0,210.0,35280.0
2023-10,7845,210.0,0.0,117.0,93.0,15624.0
2023-11,7845,93.0,70.0,0.0,163.0,27384.0
2024-02,7845,163.0,70.0,0.0,233.0,39144.0
2024-08,7845,233.0,0.0,130.0,103.0,17304.0
2025-01,7845,103.0,70.0,0.0,173.0,29064.0
2025-02,7845,173.0,70.0,0.0,243.0,40824.0
2022-06,7846,0.0,70.0,0.0,70.0,11760.0
2022-09,7846,70.0,70.0,0.0,140.0,23520.0
2023-03,7846,140.0,70.0,0.0,210.0,35280.0
2023-10,7846,210.0,0.0,149.0,61.0,10248.0
2023-11,7846,61.0,70.0,0.0,131.0,22008.0
2024-02,7846,131.0,70.0,0.0,201.0,33768.0
2024-08,7846,201.0,0.0,111.0,90.0,15120.0
2025-01,7846,90.0,70.0,0.0,160.0,26880.0
2025-02,7846,160.0,70.0,0.0,230.0,38640.0
2022-06,7847,0.0,70.0,0.0,70.0,11760.0
2022-09,7847,70.0,70.0,0.0,140.0,23520.0
2023-03,7847,140.0,70.0,0.0,210.0,35280.0
2023-10,7847,210.0,0.0,110.0,100.0,16800.0
2023-11,7847,100.0,70.0,0.0,170.0,28560.0
2024-02,7847,170.0,70.0,0.0,240.0,40320.0
2024-08,7847,240.0,0.0,159.0,81.0,13608.0
2025-01,7847,81.0,70.0,0.0,151.0,25368.0
2025-02,7847,151.0,70.0,0.0,221.0,37128.0
2022-06,7848,0.0,70.0,0.0,70.0,11760.0
2022-09,7848,70.0,70.0,0.0,140.0,23520.0
2023-03,7848,140.0,70.0,0.0,210.0,35280.0
2023-10,7848,210.0,0.0,123.0,87.0,14616.0
2023-11,7848,87.0,70.0,0.0,157.0,26376.0
2024-02,7848,157.0,70.0,0.0,227.0,38136.0
2024-08,7848,227.0,0.0,126.0,101.0,16968.0
2025-01,7848,101.0,70.0,0.0,171.0,28728.0
2025-02,7848,171.0,70.0,0.0,241.0,40488.0
2022-05,7849,0.0,0.0,83.0,0.0,0.0
2022-10,7849,0.0,70.0,0.0,0.0,0.0
2023-03,7849,0.0,0.0,111.0,0.0,0.0
2023-05,7849,0.0,0.0,85.0,0.0,0.0
2023-07,7849,0.0,70.0,0.0,0.0,0.0
2023-11,7849,0.0,70.0,0.0,0.0,0.0
2024-02,7849,0.0,70.0,0.0,1.0,201.0
2022-05,7850,0.0,0.0,133.0,0.0,0.0
2022-10,7850,0.0,70.0,0.0,0.0,0.0
2023-03,7850,0.0,0.0,137.0,0.0,0.0
2023-05,7850,0.0,0.0,159.0,0.0,0.0
2023-07,7850,0.0,70.0,0.0,0.0,0.0
2023-11,7850,0.0,70.0,0.0,0.0,0.0
2024-02,7850,0.0,70.0,0.0,0.0,0.0
2022-05,7851,0.0,0.0,129.0,0.0,0.0
2022-10,7851,0.0,70.0,0.0,0.0,0.0
2023-03,7851,0.0,0.0,133.0,0.0,0.0
2023-05,7851,0.0,0.0,131.0,0.0,0.0
2023-07,7851,0.0,70.0,0.0,0.0,0.0
2023-11,7851,0.0,70.0,0.0,0.0,0.0
2024-02,7851,0.0,70.0,0.0,0.0,0.0
2022-05,7852,0.0,0.0,93.0,0.0,0.0
2022-10,7852,0.0,70.0,0.0,0.0,0.0
2023-03,7852,0.0,0.0,116.0,0.0,0.0
2023-05,7852,0.0,0.0,122.0,0.0,0.0
2023-07,7852,0.0,70.0,0.0,0.0,0.0
2023-11,7852,0.0,70.0,0.0,0.0,0.0
2024-02,7852,0.0,70.0,0.0,0.0,0.0
2022-05,7853,0.0,0.0,151.0,0.0,0.0
2022-10,7853,0.0,70.0,0.0,0.0,0.0
2023-03,7853,0.0,0.0,121.0,0.0,0.0
2023-05,7853,0.0,0.0,89.0,0.0,0.0
2023-07,7853,0.0,70.0,0.0,0.0,0.0
2023-11,7853,0.0,70.0,0.0,0.0,0.0
2024-02,7853,0.0,70.0,0.0,0.0,0.0
2022-05,7854,0.0,0.0,121.0,0.0,0.0
2022-10,7854,0.0,70.0,0.0,0.0,0.0
2023-03,7854,0.0,0.0,128.0,0.0,0.0
2023-05,7854,0.0,0.0,93.0,0.0,0.0
2023-07,7854,0.0,70.0,0.0,0.0,0.0
2023-11,7854,0.0,70.0,0.0,0.0,0.0
2024-02,7854,0.0,70.0,0.0,0.0,0.0
2022-05,7855,0.0,0.0,109.0,0.0,0.0
2022-10,7855,0.0,70.0,0.0,0.0,0.0
2023-03,7855,0.0,0.0,89.0,0.0,0.0
2023-05,7855,0.0,0.0,153.0,0.0,0.0
2023-07,7855,0.0,70.0,0.0,0.0,0.0
2023-11,7855,0.0,70.0,0.0,0.0,0.0
2024-02,7855,0.0,70.0,0.0,0.0,0.0
2022-05,7856,0.0,0.0,132.0,0.0,0.0
2022-10,7856,0.0,70.0,0.0,0.0,0.0
2023-03,7856,0.0,0.0,146.0,0.0,0.0
2023-05,7856,0.0,0.0,150.0,0.0,0.0
2023-07,7856,0.0,70.0,0.0,0.0,0.0
2023-11,7856,0.0,70.0,0.0,0.0,0.0
2024-02,7856,0.0,70.0,0.0,0.0,0.0
2022-05,7857,0.0,0.0,84.0,0.0,0.0
2022-10,7857,0.0,70.0,0.0,0.0,0.0
2023-03,7857,0.0,0.0,119.0,0.0,0.0
2023-05,7857,0.0,0.0,144.0,0.0,0.0
2023-07,7857,0.0,70.0,0.0,0.0,0.0
2023-11,7857,0.0,70.0,0.0,0.0,0.0
2024-02,7857,0.0,70.0,0.0,0.0,0.0
2022-05,7858,0.0,0.0,147.0,0.0,0.0
2022-10,7858,0.0,70.0,0.0,0.0,0.0
2023-03,7858,0.0,0.0,134.0,0.0,0.0
2023-05,7858,0.0,0.0,150.0,0.0,0.0
2023-07,7858,0.0,70.0,0.0,0.0,0.0
2023-11,7858,0.0,70.0,0.0,0.0,0.0
2024-02,7858,0.0,70.0,0.0,0.0,0.0
2022-02,7859,0.0,0.0,265.0,0.0,0.0
2022-05,7859,0.0,70.0,0.0,0.0,0.0
2022-06,7859,0.0,70.0,0.0,0.0,0.0
2022-07,7859,0.0,70.0,0.0,0.0,0.0
2023-05,7859,0.0,70.0,151.0,0.0,0.0
2023-07,7859,0.0,70.0,0.0,0.0,0.0
2023-09,7859,0.0,0.0,187.0,0.0,0.0
2023-10,7859,0.0,70.0,0.0,0.0,0.0
2024-03,7859,0.0,0.0,26.0,0.0,0.0
2024-10,7859,0.0,70.0,0.0,0.0,0.0
2025-01,7859,0.0,70.0,0.0,0.0,0.0
2022-02,7860,0.0,0.0,276.0,0.0,0.0
2022-05,7860,0.0,70.0,0.0,0.0,0.0
2022-06,7860,0.0,70.0,0.0,0.0,0.0
2022-07,7860,0.0,70.0,0.0,0.0,0.0
2023-05,7860,0.0,70.0,147.0,0.0,0.0
2023-07,7860,0.0,70.0,0.0,0.0,0.0
2023-09,7860,0.0,0.0,259.0,0.0,0.0
2023-10,7860,0.0,70.0,0.0,0.0,0.0
2024-03,7860,0.0,0.0,26.0,0.0,0.0
2024-10,7860,0.0,70.0,0.0,0.0,0.0
2025-01,7860,0.0,70.0,0.0,0.0,0.0
2022-02,7861,0.0,0.0,248.0,0.0,0.0
2022-05,7861,0.0,70.0,0.0,0.0,0.0
2022-06,7861,0.0,70.0,0.0,0.0,0.0
2022-07,7861,0.0,70.0,0.0,0.0,0.0
2023-05,7861,0.0,70.0,90.0,0.0,0.0
2023-07,7861,0.0,70.0,0.0,12.0,2376.0
2023-09,7861,12.0,0.0,243.0,0.0,0.0
2023-10,7861,0.0,70.0,0.0,0.0,0.0
2024-03,7861,0.0,0.0,51.0,0.0,0.0
2024-10,7861,0.0,70.0,0.0,0.0,0.0
2025-01,7861,0.0,70.0,0.0,0.0,0.0
2022-02,7862,0.0,0.0,224.0,0.0,0.0
2022-05,7862,0.0,70.0,0.0,0.0,0.0
2022-06,7862,0.0,70.0,0.0,0.0,0.0
2022-07,7862,0.0,70.0,0.0,0.0,0.0
2023-05,7862,0.0,70.0,112.0,0.0,0.0
2023-07,7862,0.0,70.0,0.0,14.0,2772.0
2023-09,7862,14.0,0.0,260.0,0.0,0.0
2023-10,7862,0.0,70.0,0.0,0.0,0.0
2024-03,7862,0.0,0.0,22.0,0.0,0.0
2024-10,7862,0.0,70.0,0.0,0.0,0.0
2025-01,7862,0.0,70.0,0.0,0.0,0.0
2022-02,7863,0.0,0.0,246.0,0.0,0.0
2022-05,7863,0.0,70.0,0.0,0.0,0.0
2022-06,7863,0.0,70.0,0.0,0.0,0.0
2022-07,7863,0.0,70.0,0.0,0.0,0.0
2023-05,7863,0.0,70.0,149.0,0.0,0.0
2023-07,7863,0.0,70.0,0.0,0.0,0.0
2023-09,7863,0.0,0.0,199.0,0.0,0.0
2023-10,7863,0.0,70.0,0.0,0.0,0.0
2024-03,7863,0.0,0.0,39.0,0.0,0.0
2024-10,7863,0.0,70.0,0.0,0.0,0.0
2025-01,7863,0.0,70.0,0.0,0.0,0.0
2022-02,7864,0.0,0.0,248.0,0.0,0.0
2022-05,7864,0.0,70.0,0.0,0.0,0.0
2022-06,7864,0.0,70.0,0.0,0.0,0.0
2022-07,7864,0.0,70.0,0.0,0.0,0.0
2023-05,7864,0.0,70.0,154.0,0.0,0.0
2023-07,7864,0.0,70.0,0.0,0.0,0.0
2023-09,7864,0.0,0.0,235.0,0.0,0.0
2023-10,7864,0.0,70.0,0.0,0.0,0.0
2024-03,7864,0.0,0.0,21.0,0.0,0.0
2024-10,7864,0.0,70.0,0.0,0.0,0.0
2025-01,7864,0.0,70.0,0.0,0.0,0.0
2022-02,7865,0.0,0.0,193.0,0.0,0.0
2022-05,7865,0.0,70.0,0.0,0.0,0.0
2022-06,7865,0.0,70.0,0.0,0.0,0.0
2022-07,7865,0.0,70.0,0.0,17.0,3366.0
2023-05,7865,17.0,70.0,156.0,0.0,0.0
2023-07,7865,0.0,70.0,0.0,1.0,198.0
2023-09,7865,1.0,0.0,197.0,0.0,0.0
2023-10,7865,0.0,70.0,0.0,0.0,0.0
2024-03,7865,0.0,0.0,38.0,0.0,0.0
2024-10,7865,0.0,70.0,0.0,0.0,0.0
2025-01,7865,0.0,70.0,0.0,0.0,0.0
2022-02,7866,0.0,0.0,186.0,0.0,0.0
2022-05,7866,0.0,70.0,0.0,0.0,0.0
2022-06,7866,0.0,70.0,0.0,0.0,0.0
2022-07,7866,0.0,70.0,0.0,24.0,4752.0
2023-05,7866,24.0,70.0,114.0,0.0,0.0
2023-07,7866,0.0,70.0,0.0,50.0,9900.0
2023-09,7866,50.0,0.0,242.0,0.0,0.0
2023-10,7866,0.0,70.0,0.0,0.0,0.0
2024-03,7866,0.0,0.0,500.0,0.0,0.0
2024-10,7866,0.0,70.0,0.0,0.0,0.0
2025-01,7866,0.0,70.0,0.0,0.0,0.0
2022-02,7867,0.0,0.0,301.0,0.0,0.0
2022-05,7867,0.0,70.0,0.0,0.0,0.0
2022-06,7867,0.0,70.0,0.0,0.0,0.0
2022-07,7867,0.0,70.0,0.0,0.0,0.0
2023-05,7867,0.0,70.0,149.0,0.0,0.0
2023-07,7867,0.0,70.0,0.0,0.0,0.0
2023-09,7867,0.0,0.0,306.0,0.0,0.0
2023-10,7867,0.0,70.0,0.0,0.0,0.0
2024-03,7867,0.0,0.0,51.0,0.0,0.0
2024-10,7867,0.0,70.0,0.0,0.0,0.0
2025-01,7867,0.0,70.0,0.0,0.0,0.0
2022-02,7868,0.0,0.0,232.0,0.0,0.0
2022-05,7868,0.0,70.0,0.0,0.0,0.0
2022-06,7868,0.0,70.0,0.0,0.0,0.0
2022-07,7868,0.0,70.0,0.0,0.0,0.0
2023-05,7868,0.0,70.0,101.0,0.0,0.0
2023-07,7868,0.0,70.0,0.0,17.0,3366.0
2023-09,7868,17.0,0.0,217.0,0.0,0.0
2023-10,7868,0.0,70.0,0.0,0.0,0.0
2024-03,7868,0.0,0.0,54.0,0.0,0.0
2024-10,7868,0.0,70.0,0.0,0.0,0.0
2025-01,7868,0.0,70.0,0.0,0.0,0.0
2022-07,7869,0.0,0.0,153.0,0.0,0.0
2022-09,7869,0.0,0.0,189.0,0.0,0.0
2022-10,7869,0.0,266.0,0.0,0.0,0.0
2023-01,7869,0.0,133.0,0.0,57.0,17841.0
2023-02,7869,57.0,0.0,128.0,0.0,0.0
2023-08,7869,0.0,133.0,0.0,62.0,19406.0
2023-11,7869,62.0,266.0,0.0,328.0,102664.0
2024-02,7869,328.0,0.0,46.0,282.0,88266.0
2024-03,7869,282.0,0.0,38.0,244.0,76372.0
2024-06,7869,244.0,0.0,96.0,148.0,46324.0
2024-08,7869,148.0,133.0,0.0,281.0,87953.0
2024-10,7869,281.0,0.0,602.0,0.0,0.0
2022-07,7870,0.0,0.0,111.0,0.0,0.0
2022-09,7870,0.0,0.0,168.0,0.0,0.0
2022-10,7870,0.0,266.0,0.0,0.0,0.0
2023-01,7870,0.0,133.0,0.0,120.0,37560.0
2023-02,7870,120.0,0.0,135.0,0.0,0.0
2023-08,7870,0.0,133.0,0.0,118.0,36934.0
2023-11,7870,118.0,266.0,0.0,384.0,120192.0
2024-02,7870,384.0,0.0,500.0,0.0,0.0
2024-03,7870,0.0,0.0,500.0,0.0,0.0
2024-06,7870,0.0,0.0,105.0,0.0,0.0
2024-08,7870,0.0,133.0,0.0,0.0,0.0
2024-10,7870,0.0,0.0,126.0,0.0,0.0
2022-07,7871,0.0,0.0,107.0,0.0,0.0
2022-09,7871,0.0,0.0,630.0,0.0,0.0
2022-10,7871,0.0,268.0,0.0,0.0,0.0
2023-01,7871,0.0,134.0,0.0,0.0,0.0
2023-02,7871,0.0,0.0,87.0,0.0,0.0
2023-08,7871,0.0,134.0,0.0,0.0,0.0
2023-11,7871,0.0,268.0,0.0,0.0,0.0
2024-02,7871,0.0,0.0,41.0,0.0,0.0
2024-03,7871,0.0,0.0,29.0,0.0,0.0
2024-06,7871,0.0,0.0,89.0,0.0,0.0
2024-08,7871,0.0,134.0,0.0,0.0,0.0
2024-10,7871,0.0,0.0,204.0,0.0,0.0
2022-05,7872,0.0,0.0,87.0,0.0,0.0
2023-02,7872,0.0,0.0,100.0,0.0,0.0
2023-11,7872,0.0,0.0,119.0,0.0,0.0
2023-12,7872,0.0,0.0,134.0,0.0,0.0
2024-03,7872,0.0,133.0,0.0,0.0,0.0
2024-04,7872,0.0,133.0,0.0,0.0,0.0
2024-05,7872,0.0,0.0,146.0,0.0,0.0
2024-06,7872,0.0,133.0,0.0,0.0,0.0
2022-05,7873,0.0,0.0,158.0,0.0,0.0
2023-02,7873,0.0,0.0,150.0,0.0,0.0
2023-11,7873,0.0,0.0,111.0,0.0,0.0
2023-12,7873,0.0,0.0,85.0,0.0,0.0
2024-03,7873,0.0,133.0,0.0,0.0,0.0
2024-04,7873,0.0,133.0,0.0,0.0,0.0
2024-05,7873,0.0,0.0,125.0,0.0,0.0
2024-06,7873,0.0,133.0,0.0,0.0,0.0
2022-05,7874,0.0,0.0,86.0,0.0,0.0
2023-02,7874,0.0,0.0,146.0,0.0,0.0
2023-11,7874,0.0,0.0,101.0,0.0,0.0
2023-12,7874,0.0,0.0,156.0,0.0,0.0
2024-03,7874,0.0,134.0,0.0,0.0,0.0
2024-04,7874,0.0,134.0,0.0,0.0,0.0
2024-05,7874,0.0,0.0,135.0,0.0,0.0
2024-06,7874,0.0,134.0,0.0,0.0,0.0
2022-08,7875,0.0,0.0,136.0,0.0,0.0
2023-02,7875,0.0,0.0,156.0,0.0,0.0
2023-06,7875,0.0,0.0,124.0,0.0,0.0
2023-08,7875,0.0,0.0,91.0,0.0,0.0
2023-11,7875,0.0,0.0,83.0,0.0,0.0
2024-03,7875,0.0,0.0,237.0,0.0,0.0
2024-06,7875,0.0,0.0,102.0,0.0,0.0
2024-09,7875,0.0,70.0,58.0,0.0,0.0
2022-08,7876,0.0,0.0,109.0,0.0,0.0
2023-02,7876,0.0,0.0,131.0,0.0,0.0
2023-06,7876,0.0,0.0,156.0,0.0,0.0
2023-08,7876,0.0,0.0,118.0,0.0,0.0
2023-11,7876,0.0,0.0,117.0,0.0,0.0
2024-03,7876,0.0,0.0,293.0,0.0,0.0
2024-06,7876,0.0,0.0,147.0,0.0,0.0
2024-09,7876,0.0,70.0,49.0,0.0,0.0
2022-08,7877,0.0,0.0,151.0,0.0,0.0
2023-02,7877,0.0,0.0,83.0,0.0,0.0
2023-06,7877,0.0,0.0,80.0,0.0,0.0
2023-08,7877,0.0,0.0,141.0,0.0,0.0
2023-11,7877,0.0,0.0,155.0,0.0,0.0
2024-03,7877,0.0,0.0,297.0,0.0,0.0
2024-06,7877,0.0,0.0,130.0,0.0,0.0
2024-09,7877,0.0,70.0,500.0,0.0,0.0
2022-08,7878,0.0,0.0,132.0,0.0,0.0
2023-02,7878,0.0,0.0,105.0,0.0,0.0
2023-06,7878,0.0,0.0,90.0,0.0,0.0
2023-08,7878,0.0,0.0,100.0,0.0,0.0
2023-11,7878,0.0,0.0,110.0,0.0,0.0
2024-03,7878,0.0,0.0,315.0,0.0,0.0
2024-06,7878,0.0,0.0,108.0,0.0,0.0
2024-09,7878,0.0,70.0,58.0,0.0,0.0
2022-08,7879,0.0,0.0,148.0,0.0,0.0
2023-02,7879,0.0,0.0,106.0,0.0,0.0
2023-06,7879,0.0,0.0,102.0,0.0,0.0
2023-08,7879,0.0,0.0,102.0,0.0,0.0
2023-11,7879,0.0,0.0,121.0,0.0,0.0
2024-03,7879,0.0,0.0,720.0,0.0,0.0
2024-06,7879,0.0,0.0,96.0,0.0,0.0
2024-09,7879,0.0,70.0,46.0,0.0,0.0
2022-08,7880,0.0,0.0,147.0,0.0,0.0
2023-02,7880,0.0,0.0,117.0,0.0,0.0
2023-06,7880,0.0,0.0,156.0,0.0,0.0
2023-08,7880,0.0,0.0,96.0,0.0,0.0
2023-11,7880,0.0,0.0,137.0,0.0,0.0
2024-03,7880,0.0,0.0,274.0,0.0,0.0
2024-06,7880,0.0,0.0,115.0,0.0,0.0
2024-09,7880,0.0,70.0,50.0,0.0,0.0
2022-08,7881,0.0,0.0,107.0,0.0,0.0
2023-02,7881,0.0,0.0,102.0,0.0,0.0
2023-06,7881,0.0,0.0,96.0,0.0,0.0
2023-08,7881,0.0,0.0,157.0,0.0,0.0
2023-11,7881,0.0,0.0,150.0,0.0,0.0
2024-03,7881,0.0,0.0,267.0,0.0,0.0
2024-06,7881,0.0,0.0,159.0,0.0,0.0
2024-09,7881,0.0,70.0,45.0,0.0,0.0
2022-08,7882,0.0,0.0,110.0,0.0,0.0
2023-02,7882,0.0,0.0,156.0,0.0,0.0
2023-06,7882,0.0,0.0,155.0,0.0,0.0
2023-08,7882,0.0,0.0,116.0,0.0,0.0
