order_id,sku_id,quantity
6728,7568,81
6728,7569,156
6728,7570,146
6728,7571,126
6728,7572,100
6728,7573,92
6729,5831,140
6729,5832,103
6729,5833,152
6730,11452,99
6730,11453,154
6730,11454,103
6731,11063,116
6731,11064,132
6731,11065,141
6731,11066,93
6731,11067,149
6731,11068,118
6731,11069,114
6731,11070,133
6731,11071,89
6731,11072,136
6732,3543,137
6732,3544,118
6732,3545,111
6733,5993,48
6733,5994,45
6733,5995,60
6733,5996,500
6733,5997,44
6733,5998,48
6733,5999,36
6733,6000,60
6733,6001,20
6733,6002,20
6734,11180,53
6734,11181,39
6734,11182,49
6734,11183,47
6734,11184,44
6734,11185,57
6734,11186,58
6734,11187,500
6734,11188,43
6734,11189,32
6735,6348,128
6735,6349,83
6735,6350,136
6736,4547,98
6736,4548,115
6736,4549,86
6736,4550,150
6736,4551,112
6736,4552,140
6736,4553,128
6736,4554,125
6736,4555,99
6736,4556,83
6737,2169,124
6737,2170,128
6737,2171,102
6738,7004,118
6738,7005,138
6738,7006,95
6738,7007,148
6738,7008,87
6738,7009,104
6738,7010,146
6738,7011,147
6738,7012,89
6738,7013,160
6739,407,160
6739,408,110
6739,409,138
6739,410,93
6739,411,87
6739,412,116
6739,413,120
6739,414,146
6739,415,103
6739,416,128
6740,1401,500
6740,1402,45
6740,1403,22
6740,1404,21
6740,1405,49
6740,1406,40
6740,1407,23
6740,1408,49
6740,1409,56
6740,1410,49
6741,2793,98
6741,2794,100
6741,2795,89
6741,2796,138
6741,2797,144
6741,2798,81
6741,2799,132
6741,2800,132
6741,2801,143
6741,2802,136
6742,5009,144
6742,5010,88
6742,5011,145
6743,906,105
6743,907,81
6743,908,160
6744,1924,32
6744,1925,500
6744,1926,47
6745,11533,114
6745,11534,96
6745,11535,134
6746,1571,110
6746,1572,107
6746,1573,135
6746,1574,90
6746,1575,150
6746,1576,155
6746,1577,92
6746,1578,110
6746,1579,120
6746,1580,123
6747,1235,135
6747,1236,126
6747,1237,138
6747,1238,100
6747,1239,139
6747,1240,98
6747,1241,150
6747,1242,143
6747,1243,150
6747,1244,94
6748,3820,144
6748,3821,112
6748,3822,94
6749,6519,139
6749,6520,128
6749,6521,103
6750,4312,110
6750,4313,145
6750,4314,84
6750,4315,100
6750,4316,130
6750,4317,142
6750,4318,87
6750,4319,156
6750,4320,117
6750,4321,132
6751,8967,47
6751,8968,49
6751,8969,50
6751,8970,500
6751,8971,25
6751,8972,46
6751,8973,37
6751,8974,24
6751,8975,53
6751,8976,27
6753,469,133
6753,470,86
6753,471,112
6754,375,153
6754,376,154
6754,377,91
6755,9006,108
6755,9007,134
6755,9008,105
6755,9009,98
6755,9010,98
6755,9011,146
6755,9012,83
6755,9013,101
6755,9014,157
6755,9015,137
6756,2264,145
6756,2265,80
6756,2266,89
6756,2267,107
6756,2268,118
6756,2269,142
6756,2270,99
6756,2271,85
6756,2272,152
6756,2273,135
6757,7384,111
6757,7385,148
6757,7386,134
6757,7387,129
6757,7388,141
6757,7389,124
6757,7390,88
6757,7391,159
6757,7392,135
6757,7393,127
6758,4162,129
6758,4163,138
6758,4164,83
6759,8094,159
6759,8095,102
6759,8096,141
6759,8097,118
6759,8098,159
6759,8099,156
6759,8100,90
6759,8101,118
6759,8102,109
6759,8103,149
6760,5115,136
6760,5116,120
6760,5117,80
6760,5118,123
6760,5119,108
6760,5120,81
6760,5121,150
6760,5122,160
6760,5123,104
6760,5124,107
6761,6490,84
6761,6491,93
6761,6492,117
6761,6493,134
6761,6494,142
6761,6495,94
6761,6496,124
6761,6497,89
6761,6498,90
6761,6499,149
6762,4388,146
6762,4389,151
6762,4390,103
6762,4391,142
6762,4392,86
6762,4393,110
6762,4394,100
6762,4395,101
6762,4396,117
6762,4397,144
6763,1613,110
6763,1614,128
6763,1615,84
6763,1616,119
6763,1617,104
6763,1618,137
6763,1619,114
6763,1620,124
6763,1621,127
6763,1622,137
6764,654,135
6764,655,111
6764,656,152
6764,657,118
6764,658,82
6764,659,148
6764,660,90
6764,661,153
6764,662,96
6764,663,143
6765,5493,144
6765,5494,115
6765,5495,146
6765,5496,100
6765,5497,142
6765,5498,136
6765,5499,127
6765,5500,155
6765,5501,118
6765,5502,137
6766,6148,101
6766,6149,139
6766,6150,86
6766,6151,90
6766,6152,155
6766,6153,99
6766,6154,112
6766,6155,128
6766,6156,139
6766,6157,125
6767,6742,141
6767,6743,158
6767,6744,160
6768,3215,111
6768,3216,140
6768,3217,95
6768,3218,89
6768,3219,156
6768,3220,105
6768,3221,120
6768,3222,95
6768,3223,139
6768,3224,83
6769,2004,138
6769,2005,94
6769,2006,133
6770,1179,147
6770,1180,94
6770,1181,139
6771,327,48
6771,328,45
6771,329,24
6771,330,33
6771,331,40
6771,332,30
6771,333,38
6771,334,29
6771,335,55
6771,336,500
6772,1833,134
6772,1834,154
6772,1835,115
6773,4434,149
6773,4435,113
6773,4436,120
6774,6019,100
6774,6020,139
6774,6021,97
6774,6022,115
6774,6023,114
6774,6024,136
6774,6025,124
6774,6026,105
6774,6027,159
6774,6028,160
6775,317,160
6775,318,154
6775,319,97
6775,320,84
6775,321,91
6775,322,116
6775,323,146
6775,324,98
6775,325,158
6775,326,101
6776,10392,141
6776,10393,158
6776,10394,103
6777,3472,153
6777,3473,156
6777,3474,128
6778,912,121
6778,913,81
6778,914,128
6778,915,133
6778,916,83
6778,917,95
6778,918,90
6778,919,131
6778,920,124
6778,921,123
6779,10457,131
6779,10458,125
6779,10459,92
6779,10460,90
6779,10461,124
6779,10462,83
6779,10463,110
6779,10464,121
6779,10465,126
6779,10466,127
6780,4853,149
6780,4854,87
6780,4855,86
6781,5529,83
6781,5530,125
6781,5531,134
6781,5532,141
6781,5533,141
6781,5534,103
6781,5535,93
6781,5536,104
6781,5537,135
6781,5538,82
6782,11386,37
6782,11387,33
6782,11388,54
6782,11389,22
6782,11390,21
6782,11391,47
6782,11392,500
6782,11393,35
6782,11394,58
6782,11395,58
6784,9389,143
6784,9390,147
6784,9391,97
6784,9392,111
6784,9393,134
6784,9394,154
6784,9395,94
6784,9396,81
6784,9397,157
6784,9398,159
6785,795,143
6785,796,147
6785,797,137
6786,947,88
6786,948,153
6786,949,92
6786,950,129
6786,951,105
6786,952,80
6786,953,158
6786,954,94
6786,955,135
6786,956,122
6787,1581,54
6787,1582,500
6787,1583,22
6788,6484,500
6788,6485,50
6788,6486,31
6789,560,32
6789,561,41
6789,562,50
6789,563,22
6789,564,500
6789,565,21
6789,566,59
6789,567,33
6789,568,41
6789,569,52
6790,3009,90
6790,3010,142
6790,3011,87
6790,3012,103
6790,3013,81
6790,3014,86
6790,3015,124
6790,3016,121
6790,3017,126
6790,3018,81
6791,1033,93
6791,1034,149
6791,1035,137
6791,1036,147
6791,1037,154
6791,1038,81
6791,1039,87
6791,1040,121
6791,1041,103
6791,1042,155
6792,1490,113
6792,1491,98
6792,1492,108
6792,1493,96
6792,1494,125
6792,1495,124
6792,1496,113
6792,1497,105
6792,1498,105
6792,1499,112
6793,7518,106
6793,7519,102
6793,7520,90
6793,7521,102
6793,7522,118
6793,7523,105
6793,7524,80
6793,7525,98
6793,7526,122
6793,7527,145
6794,1671,105
6794,1672,111
6794,1673,82
6795,7655,160
6795,7656,89
6795,7657,110
6798,6923,51
6798,6924,500
6798,6925,47
6799,2314,81
6799,2315,112
6799,2316,141
6799,2317,113
6799,2318,118
6799,2319,143
6799,2320,109
6799,2321,81
6799,2322,157
6799,2323,145
6800,3093,21
6800,3094,48
6800,3095,500
6801,9206,151
6801,9207,81
6801,9208,151
6801,9209,142
6801,9210,133
6801,9211,128
6801,9212,141
6801,9213,147
6801,9214,119
6801,9215,123
6802,1150,105
6802,1151,117
6802,1152,104
6802,1153,111
6802,1154,124
6802,1155,138
6802,1156,145
6802,1157,118
6802,1158,108
6802,1159,138
6803,9659,500
6803,9660,24
6803,9661,24
6804,3702,85
6804,3703,105
6804,3704,105
6805,155,131
6805,156,90
6805,157,106
6806,7479,141
6806,7480,121
6806,7481,83
6806,7482,133
6806,7483,82
6806,7484,120
6806,7485,87
6806,7486,108
6806,7487,111
6806,7488,127
6807,7104,27
6807,7105,500
6807,7106,45
6808,6653,141
6808,6654,151
6808,6655,116
6808,6656,125
6808,6657,137
6808,6658,160
6808,6659,110
6808,6660,132
6808,6661,101
6808,6662,124
6809,4635,110
6809,4636,81
6809,4637,111
6810,9088,96
6810,9089,135
6810,9090,80
6811,8498,110
6811,8499,103
6811,8500,96
6811,8501,131
6811,8502,158
6811,8503,157
6811,8504,96
6811,8505,137
6811,8506,97
6811,8507,146
6812,10916,96
6812,10917,103
6812,10918,157
6812,10919,118
6812,10920,81
6812,10921,82
6812,10922,155
6812,10923,142
6812,10924,122
6812,10925,90
6813,4117,88
6813,4118,80
6813,4119,103
6813,4120,152
6813,4121,110
6813,4122,157
6813,4123,160
6813,4124,113
6813,4125,81
6813,4126,153
6814,3238,153
6814,3239,132
6814,3240,125
6815,6790,151
6815,6791,152
6815,6792,125
6815,6793,160
6815,6794,128
6815,6795,115
6815,6796,125
6815,6797,157
6815,6798,147
6815,6799,91
6817,236,136
6817,237,88
6817,238,106
6817,239,84
6817,240,108
6817,241,100
6817,242,155
6817,243,98
6817,244,151
6817,245,117
6818,7875,101
6818,7876,93
6818,7877,107
6818,7878,149
6818,7879,117
6818,7880,106
6818,7881,107
6818,7882,96
6818,7883,91
6818,7884,111
6819,4269,109
6819,4270,84
6819,4271,87
6819,4272,86
6819,4273,117
6819,4274,101
6819,4275,159
6819,4276,122
6819,4277,128
6819,4278,80
6820,8623,96
6820,8624,156
6820,8625,105
6821,378,154
6821,379,123
6821,380,144
6822,10052,103
6822,10053,83
6822,10054,101
6823,4830,48
6823,4831,42
6823,4832,29
6823,4833,23
6823,4834,21
6823,4835,500
6823,4836,31
6823,4837,40
6823,4838,42
6823,4839,45
6824,3090,90
6824,3091,145
6824,3092,135
6826,6451,30
6826,6452,34
6826,6453,60
6826,6454,27
6826,6455,500
6826,6456,37
6826,6457,35
6826,6458,53
6826,6459,50
6826,6460,38
6827,9296,143
6827,9297,111
6827,9298,80
6828,5086,125
6828,5087,158
6828,5088,133
6829,7194,500
6829,7195,51
6829,7196,46
6830,9647,84
6830,9648,155
6830,9649,142
6831,8620,109
6831,8621,103
6831,8622,121
6832,443,500
6832,444,35
6832,445,58
6833,6481,129
6833,6482,142
6833,6483,113
6834,8781,91
6834,8782,109
6834,8783,154
6834,8784,92
6834,8785,115
6834,8786,98
6834,8787,81
6834,8788,109
6834,8789,143
6834,8790,126
6835,8607,158
6835,8608,119
6835,8609,88
6835,8610,119
6835,8611,111
6835,8612,88
6835,8613,118
6835,8614,83
6835,8615,93
6835,8616,110
6836,5490,151
6836,5491,140
6836,5492,151
6837,10055,158
6837,10056,127
6837,10057,110
6837,10058,105
6837,10059,139
6837,10060,93
6837,10061,145
6837,10062,155
6837,10063,112
6837,10064,103
6838,4168,116
6838,4169,81
6838,4170,148
6839,11020,148
6839,11021,144
6839,11022,126
6839,11023,132
6839,11024,108
6839,11025,144
6839,11026,81
6839,11027,103
6839,11028,149
6839,11029,122
6840,6650,29
6840,6651,23
6840,6652,500
6841,10510,500
6841,10511,38
6841,10512,25
6842,2871,150
6842,2872,126
6842,2873,91
6842,2874,127
6842,2875,125
6842,2876,152
6842,2877,131
6842,2878,113
6842,2879,149
6842,2880,141
6843,622,104
6843,623,97
6843,624,95
6843,625,146
6843,626,139
6843,627,81
6843,628,110
6843,629,158
6843,630,126
6843,631,85
6844,9206,150
6844,9207,150
6844,9208,150
6844,9209,146
6844,9210,115
6844,9211,101
6844,9212,109
6844,9213,126
6844,9214,159
6844,9215,113
6845,3820,24
6845,3821,500
6845,3822,46
6846,353,85
6846,354,134
6846,355,150
6847,7875,41
6847,7876,60
6847,7877,44
6847,7878,33
6847,7879,500
6847,7880,44
6847,7881,29
6847,7882,29
6847,7883,37
6847,7884,38
6848,9531,103
6848,9532,134
6848,9533,122
6849,90,95
6849,91,126
6849,92,142
6850,8359,96
6850,8360,109
6850,8361,123
6851,96,90
6851,97,141
6851,98,96
6851,99,139
6851,100,115
6851,101,150
6851,102,117
6851,103,138
6851,104,156
6851,105,103
6852,7469,125
6852,7470,154
6852,7471,156
6852,7472,113
6852,7473,115
6852,7474,128
6852,7475,92
6852,7476,137
6852,7477,108
6852,7478,120
6853,2046,87
6853,2047,133
6853,2048,144
6854,5105,117
6854,5106,143
6854,5107,80
6854,5108,134
6854,5109,142
6854,5110,119
6854,5111,80
6854,5112,157
6854,5113,88
6854,5114,100
6855,6071,99
6855,6072,144
6855,6073,138
6856,1192,86
6856,1193,82
6856,1194,137
6856,1195,88
6856,1196,93
6856,1197,83
6856,1198,134
6856,1199,117
6856,1200,145
6856,1201,86
6857,1869,98
6857,1870,104
6857,1871,98
6858,6872,145
6858,6873,130
6858,6874,152
6859,3855,160
6859,3856,145
6859,3857,82
6859,3858,87
6859,3859,149
6859,3860,148
6859,3861,92
6859,3862,116
6859,3863,147
6859,3864,118
6860,1114,157
6860,1115,119
6860,1116,129
6860,1117,122
6860,1118,113
6860,1119,89
6860,1120,88
6860,1121,103
6860,1122,115
6860,1123,102
6861,5594,156
6861,5595,132
6861,5596,87
6862,1398,159
6862,1399,90
6862,1400,111
6863,2871,103
6863,2872,95
6863,2873,140
6863,2874,100
6863,2875,159
6863,2876,120
6863,2877,98
6863,2878,89
6863,2879,151
6863,2880,132
6864,2072,146
6864,2073,98
6864,2074,107
6865,4171,154
6865,4172,132
6865,4173,141
6865,4174,121
6865,4175,135
6865,4176,138
6865,4177,132
6865,4178,127
6865,4179,154
6865,4180,117
6866,821,151
6866,822,130
6866,823,108
6867,6348,140
6867,6349,147
6867,6350,124
6868,2617,136
6868,2618,94
6868,2619,90
6869,3507,159
6869,3508,141
6869,3509,96
6870,1972,146
6870,1973,94
6870,1974,147
6871,5089,82
6871,5090,135
6871,5091,105
6872,632,160
6872,633,148
6872,634,138
6873,10606,136
6873,10607,99
6873,10608,132
6873,10609,136
6873,10610,107
6873,10611,101
6873,10612,129
6873,10613,146
6873,10614,94
6873,10615,109
6874,11141,123
6874,11142,158
6874,11143,108
6875,6949,86
6875,6950,141
6875,6951,130
6876,5326,60
6876,5327,31
6876,5328,500
6877,4505,148
6877,4506,99
6877,4507,83
6877,4508,141
6877,4509,119
6877,4510,160
6877,4511,155
6877,4512,121
6877,4513,158
6877,4514,132
6878,4973,115
6878,4974,91
6878,4975,111
6879,9665,98
6879,9666,115
6879,9667,123
6879,9668,156
6879,9669,93
6879,9670,96
6879,9671,110
6879,9672,89
6879,9673,116
6879,9674,90
6880,9717,90
6880,9718,124
6880,9719,146
6881,1994,36
6881,1995,41
6881,1996,27
6881,1997,36
6881,1998,34
6881,1999,39
6881,2000,33
6881,2001,54
6881,2002,500
6881,2003,29
6884,2999,87
6884,3000,147
6884,3001,128
6884,3002,157
6884,3003,155
6884,3004,96
6884,3005,84
6884,3006,124
6884,3007,88
6884,3008,87
6885,9003,89
6885,9004,126
6885,9005,155
6886,5896,159
6886,5897,97
6886,5898,149
6887,10196,154
6887,10197,116
6887,10198,99
6888,9662,125
6888,9663,97
6888,9664,136
6889,5727,20
6889,5728,500
6889,5729,48
6891,3767,89
6891,3768,115
6891,3769,156
6892,6803,130
6892,6804,117
6892,6805,98
6893,9589,158
6893,9590,93
6893,9591,143
6893,9592,85
6893,9593,110
6893,9594,96
6893,9595,119
6893,9596,102
6893,9597,103
6893,9598,109
6894,9328,138
6894,9329,138
6894,9330,155
6894,9331,99
6894,9332,90
6894,9333,93
6894,9334,138
6894,9335,87
6894,9336,84
6894,9337,126
6895,2479,120
6895,2480,159
6895,2481,130
6896,2626,21
6896,2627,26
6896,2628,500
6898,6532,140
6898,6533,95
6898,6534,141
6899,7823,84
6899,7824,152
6899,7825,148
6900,2979,82
6900,2980,100
6900,2981,136
6900,2982,84
6900,2983,153
6900,2984,114
6900,2985,105
6900,2986,91
6900,2987,124
6900,2988,101
6901,1940,58
6901,1941,59
6901,1942,500
6902,7875,95
6902,7876,140
6902,7877,146
6902,7878,133
6902,7879,103
6902,7880,124
6902,7881,131
6902,7882,91
6902,7883,127
6902,7884,132
6903,11216,151
6903,11217,149
6903,11218,131
6903,11219,114
6903,11220,129
6903,11221,123
6903,11222,82
6903,11223,116
6903,11224,121
6903,11225,128
6904,9055,80
6904,9056,133
6904,9057,100
6904,9058,146
6904,9059,124
6904,9060,109
6904,9061,129
6904,9062,160
6904,9063,142
6904,9064,119
6905,2780,151
6905,2781,160
6905,2782,88
6905,2783,147
6905,2784,140
6905,2785,89
6905,2786,89
6905,2787,105
6905,2788,132
6905,2789,109
6906,2473,116
6906,2474,104
6906,2475,95
6907,10545,95
6907,10546,91
6907,10547,98
6907,10548,142
6907,10549,86
6907,10550,135
6907,10551,116
6907,10552,120
6907,10553,119
6907,10554,141
6908,4800,147
6908,4801,106
6908,4802,153
6908,4803,152
6908,4804,82
6908,4805,115
6908,4806,154
6908,4807,140
6908,4808,157
6908,4809,91
6909,3620,22
6909,3621,33
6909,3622,34
6909,3623,50
6909,3624,57
6909,3625,58
6909,3626,27
6909,3627,500
6909,3628,45
6909,3629,24
6910,187,122
6910,188,80
6910,189,100
6911,6650,131
6911,6651,136
6911,6652,86
6912,10359,112
6912,10360,116
6912,10361,80
6912,10362,156
6912,10363,106
6912,10364,83
6912,10365,120
6912,10366,141
6912,10367,136
6912,10368,134
6913,4168,91
6913,4169,117
6913,4170,81
6914,9341,99
6914,9342,130
6914,9343,82
6915,7869,38
6915,7870,500
6915,7871,29
6917,5990,107
6917,5991,124
6917,5992,142
6918,4184,151
6918,4185,144
6918,4186,123
6919,475,39
6919,476,500
6919,477,36
6920,8002,89
6920,8003,111
6920,8004,147
6920,8005,149
6920,8006,96
6920,8007,120
6920,8008,149
6920,8009,103
6920,8010,111
6920,8011,124
6921,863,130
6921,864,109
6921,865,138
6921,866,106
6921,867,111
6921,868,148
6921,869,87
6921,870,129
6921,871,92
6921,872,143
6922,4735,156
6922,4736,145
6922,4737,152
6922,4738,85
6922,4739,116
6922,4740,106
6922,4741,148
6922,4742,91
6922,4743,86
6922,4744,81
6923,5409,93
6923,5410,80
6923,5411,120
6923,5412,156
6923,5413,160
6923,5414,125
6923,5415,83
6923,5416,139
6923,5417,131
6923,5418,95
6924,5568,113
6924,5569,145
6924,5570,134
6925,5351,94
6925,5352,135
6925,5353,156
6925,5354,87
6925,5355,141
6925,5356,110
6925,5357,108
6925,5358,151
6925,5359,98
6925,5360,93
6926,3868,31
6926,3869,23
6926,3870,22
6926,3871,500
6926,3872,59
6926,3873,26
6926,3874,27
6926,3875,37
6926,3876,58
6926,3877,53
6927,2033,94
6927,2034,128
6927,2035,151
6928,3965,82
6928,3966,153
6928,3967,145
6929,10991,115
6929,10992,139
6929,10993,159
6930,2156,146
6930,2157,108
6930,2158,129
6930,2159,112
6930,2160,130
6930,2161,157
6930,2162,81
6930,2163,160
6930,2164,133
6930,2165,94
6931,9376,500
6931,9377,47
6931,9378,22
6932,5225,109
6932,5226,146
6932,5227,99
6933,11350,98
6933,11351,106
6933,11352,150
6935,7931,101
6935,7932,103
6935,7933,110
6935,7934,127
6935,7935,107
6935,7936,138
6935,7937,120
6935,7938,121
6935,7939,143
6935,7940,97
6936,6299,84
6936,6300,122
6936,6301,158
6936,6302,96
6936,6303,120
6936,6304,83
6936,6305,88
6936,6306,149
6936,6307,160
6936,6308,148
6937,498,85
6937,499,132
6937,500,158
6938,4065,136
6938,4066,143
6938,4067,131
6938,4068,142
6938,4069,139
6938,4070,149
6938,4071,144
6938,4072,140
6938,4073,95
6938,4074,104
6939,6145,145
6939,6146,160
6939,6147,112
6940,57,144
6940,58,106
6940,59,157
6940,60,143
6940,61,96
6940,62,80
6940,63,85
6940,64,130
6940,65,134
6940,66,107
6941,2585,41
6941,2586,47
6941,2587,500
6942,4168,149
6942,4169,128
6942,4170,125
6943,2911,144
6943,2912,155
6943,2913,111
6943,2914,131
6943,2915,139
6943,2916,82
6943,2917,135
6943,2918,88
6943,2919,152
6943,2920,143
6944,9088,81
6944,9089,80
6944,9090,107
6945,3914,118
6945,3915,87
6945,3916,112
6946,7607,151
6946,7608,149
6946,7609,80
6947,3132,33
6947,3133,24
6947,3134,42
6947,3135,20
6947,3136,20
6947,3137,43
6947,3138,54
6947,3139,33
6947,3140,43
6947,3141,500
6948,6270,118
6948,6271,149
6948,6272,121
6949,2450,151
6949,2451,117
6949,2452,103
6949,2453,122
6949,2454,122
6949,2455,130
6949,2456,88
6949,2457,115
6949,2458,88
6949,2459,136
6950,298,118
6950,299,107
6950,300,137
6951,7286,92
6951,7287,146
6951,7288,105
6952,2511,125
6952,2512,141
6952,2513,153
6952,2514,145
6952,2515,95
6952,2516,129
6952,2517,156
6952,2518,125
6952,2519,109
6952,2520,126
6953,1401,46
6953,1402,57
6953,1403,32
6953,1404,47
6953,1405,23
6953,1406,500
6953,1407,36
6953,1408,31
6953,1409,40
6953,1410,56
6954,1470,82
6954,1471,113
6954,1472,80
6954,1473,88
6954,1474,158
6954,1475,110
6954,1476,153
6954,1477,120
6954,1478,151
6954,1479,153
6955,7014,145
6955,7015,117
6955,7016,110
6955,7017,103
6955,7018,115
6955,7019,119
6955,7020,126
6955,7021,143
6955,7022,119
6955,7023,109
6956,2855,103
6956,2856,120
6956,2857,155
6957,651,89
6957,652,100
6957,653,99
6958,158,154
6958,159,122
6958,160,98
6959,5181,108
6959,5182,160
6959,5183,144
6961,6403,86
6961,6404,135
6961,6405,99
6962,6888,150
6962,6889,124
6962,6890,97
6963,11236,22
6963,11237,22
6963,11238,500
6964,6758,108
6964,6759,123
6964,6760,156
6965,7292,32
6965,7293,31
6965,7294,500
6966,1719,125
6966,1720,139
6966,1721,82
6967,9238,118
6967,9239,116
6967,9240,90
6968,6211,145
6968,6212,98
6968,6213,99
6968,6214,115
6968,6215,106
6968,6216,82
6968,6217,103
6968,6218,123
6968,6219,158
6968,6220,121
6969,3421,151
6969,3422,126
6969,3423,121
6969,3424,136
6969,3425,106
6969,3426,156
6969,3427,108
6969,3428,157
6969,3429,142
6969,3430,114
6970,10523,131
6970,10524,80
6970,10525,149
6972,9602,85
6972,9603,97
6972,9604,130
6972,9605,100
6972,9606,127
6972,9607,155
6972,9608,158
6972,9609,94
6972,9610,114
6972,9611,110
6973,7101,120
6973,7102,107
6973,7103,153
6974,9496,156
6974,9497,120
6974,9498,132
6975,7645,95
6975,7646,139
6975,7647,100
6975,7648,81
6975,7649,140
6975,7650,87
6975,7651,111
6975,7652,135
6975,7653,142
6975,7654,159
6976,4434,144
6976,4435,156
6976,4436,106
6977,1790,129
6977,1791,108
6977,1792,86
6977,1793,92
6977,1794,124
6977,1795,103
6977,1796,140
6977,1797,141
6977,1798,105
6977,1799,139
6978,2976,149
6978,2977,91
6978,2978,95
6979,11494,115
6979,11495,149
6979,11496,143
6979,11497,148
6979,11498,154
6979,11499,82
6979,11500,125
6979,11501,99
6979,11502,153
6979,11503,92
6980,3163,116
6980,3164,117
6980,3165,86
6980,3166,152
6980,3167,82
6980,3168,87
6980,3169,101
6980,3170,123
6980,3171,121
6980,3172,146
6981,5597,99
6981,5598,121
6981,5599,139
6982,8674,94
6982,8675,107
6982,8676,82
6982,8677,102
6982,8678,100
6982,8679,83
6982,8680,109
6982,8681,137
6982,8682,111
6982,8683,160
6983,4557,85
6983,4558,126
6983,4559,109
6984,252,112
6984,253,80
6984,254,92
6985,8439,138
6985,8440,149
6985,8441,126
6985,8442,87
6985,8443,133
6985,8444,84
6985,8445,159
6985,8446,109
6985,8447,105
6985,8448,143
6986,11304,54
6986,11305,44
6986,11306,42
6986,11307,52
6986,11308,40
6986,11309,24
6986,11310,21
6986,11311,28
6986,11312,500
6986,11313,24
6987,2944,116
6987,2945,131
6987,2946,121
6988,10574,93
6988,10575,152
6988,10576,106
6988,10577,102
6988,10578,101
6988,10579,82
6988,10580,130
6988,10581,88
6988,10582,125
6988,10583,101
6989,1365,83
6989,1366,90
6989,1367,156
6989,1368,90
6989,1369,136
6989,1370,141
6989,1371,157
6989,1372,145
6989,1373,136
6989,1374,152
6990,8864,118
6990,8865,139
6990,8866,84
6991,6361,45
6991,6362,31
6991,6363,500
6992,11324,22
6992,11325,500
6992,11326,24
6993,6364,143
6993,6365,122
6993,6366,158
6994,8661,38
6994,8662,500
6994,8663,54
6995,2264,84
6995,2265,156
6995,2266,102
6995,2267,105
6995,2268,152
6995,2269,108
6995,2270,132
6995,2271,82
6995,2272,119
6995,2273,115
6996,5993,139
6996,5994,160
6996,5995,82
6996,5996,133
6996,5997,135
6996,5998,86
6996,5999,125
6996,6000,143
6996,6001,158
6996,6002,128
6997,5181,96
6997,5182,140
6997,5183,106
6998,6348,151
6998,6349,111
6998,6350,89
6999,11347,100
6999,11348,121
6999,11349,155
7000,8104,100
7000,8105,97
7000,8106,90
7001,1319,156
7001,1320,148
7001,1321,137
7001,1322,81
7001,1323,94
7001,1324,135
7001,1325,99
7001,1326,117
7001,1327,112
7001,1328,114
7002,6205,130
7002,6206,157
7002,6207,132
7003,5899,51
7003,5900,500
7003,5901,20
7004,8081,83
7004,8082,149
7004,8083,116
7005,3998,146
7005,3999,121
7005,4000,108
7006,5795,22
7006,5796,28
7006,5797,500
7006,5798,60
7006,5799,49
7006,5800,60
7006,5801,38
7006,5802,35
7006,5803,56
7006,5804,35
7007,1677,94
7007,1678,152
7007,1679,92
7008,6790,128
7008,6791,125
7008,6792,115
7008,6793,120
7008,6794,155
7008,6795,115
7008,6796,149
7008,6797,83
7008,6798,132
7008,6799,97
7009,4229,40
7009,4230,500
7009,4231,28
7009,4232,51
7009,4233,59
7009,4234,41
7009,4235,52
7009,4236,60
7009,4237,45
7009,4238,23
7010,3849,125
7010,3850,87
7010,3851,156
7011,1731,108
7011,1732,82
7011,1733,98
7011,1734,86
7011,1735,133
7011,1736,150
7011,1737,103
7011,1738,98
7011,1739,81
7011,1740,121
7012,8870,145
7012,8871,116
7012,8872,123
7012,8873,100
7012,8874,151
7012,8875,94
7012,8876,106
7012,8877,112
7012,8878,153
7012,8879,139
7013,906,137
7013,907,120
7013,908,99
7014,288,108
7014,289,98
7014,290,128
7014,291,128
7014,292,90
7014,293,84
7014,294,106
7014,295,150
7014,296,99
7014,297,94
7015,1927,46
7015,1928,31
7015,1929,500
7016,5370,500
7016,5371,40
7016,5372,22
7018,3342,127
7018,3343,120
7018,3344,88
7018,3345,111
7018,3346,86
7018,3347,152
7018,3348,160
7018,3349,155
7018,3350,159
7018,3351,130
7019,7836,157
7019,7837,118
7019,7838,103
7020,10681,132
7020,10682,117
7020,10683,158
7021,8391,142
7021,8392,82
7021,8393,140
7022,844,38
7022,845,41
7022,846,500
7023,6406,89
7023,6407,125
7023,6408,125
7024,3145,142
7024,3146,112
7024,3147,99
7025,9962,94
7025,9963,131
7025,9964,152
7026,9714,154
7026,9715,125
7026,9716,142
7027,3362,152
7027,3363,118
7027,3364,94
7027,3365,152
7027,3366,81
7027,3367,112
7027,3368,121
7027,3369,113
7027,3370,153
7027,3371,86
7028,8333,118
7028,8334,143
7028,8335,147
7029,11536,98
7029,11537,157
7029,11538,98
7031,2156,158
7031,2157,144
7031,2158,146
7031,2159,129
7031,2160,134
7031,2161,131
7031,2162,89
7031,2163,93
7031,2164,147
7031,2165,136
7032,5603,81
7032,5604,136
7032,5605,114
7033,8896,150
7033,8897,157
7033,8898,81
7034,1293,500
7034,1294,25
7034,1295,55
7035,9502,22
7035,9503,32
7035,9504,500
7036,4496,43
7036,4497,47
7036,4498,500
7037,4075,139
7037,4076,120
7037,4077,103
7038,1503,46
7038,1504,32
7038,1505,43
7038,1506,59
7038,1507,30
